,Unnamed: 0,agA_name,agB_name,agA_ns,agA_id,agB_ns,agB_id,residue,position,stmt_type,evidence_count,stmt_hash,belief,source_counts,initial_sign
11144,16179,GHRL,TH,HGNC,18129,HGNC,11782,,,Activation,1,5475779082583375,1.0,{'reach': 1},
11145,16182,GHRL,UCP2,HGNC,18129,HGNC,12518,,,IncreaseAmount,1,7591554471016538,1.0,{'reach': 1},
11146,16183,GHRL,UCP2,HGNC,18129,HGNC,12518,,,Inhibition,1,88056227538930,1.0,{'reach': 1},
11147,16184,GHRL,UCP2,HGNC,18129,HGNC,12518,,,Activation,1,16699585142748220,1.0,{'reach': 1},
11148,16185,GINS4,RAC1,HGNC,28226,HGNC,9801,,,Activation,1,25063192932914043,1.0,{'sparser': 1},
11149,16186,GIPC1,SCARB1,HGNC,1226,HGNC,1664,,,IncreaseAmount,1,-18091372604591641,1.0,{'reach': 1},
11150,16187,GIPR,GCG,HGNC,4271,HGNC,4191,,,Activation,1,-29440803826426325,1.0,{'reach': 1},
11151,16188,GIPR,INS,HGNC,4271,HGNC,6081,,,Activation,1,-718581507120478,1.0,{'reach': 1},
11152,16189,GIPR,INS,HGNC,4271,HGNC,6081,,,Inhibition,1,21808600664391289,1.0,{'reach': 1},
11153,16190,GIT1,ARF6,HGNC,4272,HGNC,659,,,Inhibition,1,-32814272130130564,1.0,{'reach': 1},
11154,16192,GIT1,RAC1,HGNC,4272,HGNC,9801,,,Activation,1,-13977773235405516,1.0,{'reach': 1},
11155,16193,GIT2,DOCK5,HGNC,4273,HGNC,23476,,,Inhibition,0,-11660039777767322,1.0,{},
11156,16194,GIT2,RAC1,HGNC,4273,HGNC,9801,,,Activation,0,35580125538339980,1.0,{},
11157,16196,GIT2,VAV2,HGNC,4273,HGNC,12658,,,Activation,0,-4842473821939291,1.0,{},
11158,16198,GJA1,CDKN1B,HGNC,4274,HGNC,1785,,,IncreaseAmount,1,-23002684003721049,1.0,{'reach': 1},
11159,16199,GJA1,CTNNB1,HGNC,4274,HGNC,2514,,,Inhibition,1,9178452809934379,1.0,{'reach': 1},
11160,16200,GJA1,GJA5,HGNC,4274,HGNC,4279,,,Inhibition,0,3831830434529426,1.0,{},
11161,16201,GJA1,HSPA8,HGNC,4274,HGNC,5241,,,Inhibition,1,-30560164372956187,1.0,{'reach': 1},
11162,16202,GJA1,PTH,HGNC,4274,HGNC,9606,,,Activation,1,717833615411720,1.0,{'reach': 1},
11163,16203,GJA1,RASA1,HGNC,4274,HGNC,9871,,,Activation,1,28917104570105813,1.0,{'reach': 1},
11164,16204,GJA1,RASA1,HGNC,4274,HGNC,9871,,,Inhibition,1,33793280194724493,1.0,{'reach': 1},
11165,16205,GJA1,RUNX2,HGNC,4274,HGNC,10472,,,Activation,1,16919118862520327,1.0,{'reach': 1},
11166,16206,GJA1,SRC,HGNC,4274,HGNC,11283,,,Activation,1,26293917421729270,1.0,{'reach': 1},
11167,16207,GJA1,SRC,HGNC,4274,HGNC,11283,,,Inhibition,1,-2239065805975734,1.0,{'sparser': 1},
11168,16208,GJA3,GJA1,HGNC,4277,HGNC,4274,,,Inhibition,1,14650225818268250,1.0,{'reach': 1},
11169,16209,GJB1,F3,HGNC,4283,HGNC,3541,,,DecreaseAmount,0,-12147499472897455,1.0,{},
11170,16210,GJB2,KIF22,HGNC,4284,HGNC,6391,,,Activation,1,-13536943766726097,1.0,{'reach': 1},
11171,16211,GJB2,KIF22,HGNC,4284,HGNC,6391,,,Activation,1,-28490346381334755,1.0,{'reach': 1},
11172,16212,GJB2,LIPC,HGNC,4284,HGNC,6619,,,Activation,1,-4527666005521217,1.0,{'reach': 1},
11173,16213,GK,INS,HGNC,4289,HGNC,6081,,,Inhibition,1,19078447911420199,1.0,{'reach': 1},
11174,16214,GK,INS,HGNC,4289,HGNC,6081,,,Activation,1,-28764205697690101,1.0,{'reach': 1},
11175,16215,GLA,CD79A,HGNC,4296,HGNC,1698,,,Activation,1,-14151103809334296,1.0,{'reach': 1},
11176,16216,GLA,CDH1,HGNC,4296,HGNC,1748,,,IncreaseAmount,1,-33103032308546508,1.0,{'reach': 1},
11177,16217,GLA,IL6,HGNC,4296,HGNC,6018,,,Inhibition,1,26271251054516936,1.0,{'reach': 1},
11178,16218,GLA,SMAD2,HGNC,4296,HGNC,6768,,,Inhibition,1,2227570569010492,1.0,{'reach': 1},
11179,16219,GLA,TNF,HGNC,4296,HGNC,11892,,,Activation,1,21158706053720285,1.0,{'reach': 1},
11180,16220,GLA,TNF,HGNC,4296,HGNC,11892,,,Inhibition,1,-34038476046617849,1.0,{'reach': 1},
11181,16221,GLE1,DDX19B,HGNC,4315,HGNC,2742,,,Activation,0,-29436067942419609,1.0,{},
11182,16222,GLE1,SON,HGNC,4315,HGNC,11183,,,Activation,1,-33729962242784602,1.0,{'reach': 1},
11183,16223,GLI1,ABCG2,HGNC,4317,HGNC,74,,,IncreaseAmount,1,1779599128041408,1.0,{'reach': 1},
11184,16224,GLI1,BCL2,HGNC,4317,HGNC,990,,,DecreaseAmount,1,-17422418337126263,1.0,{'trrust': 1},
11185,16225,GLI1,BCL2,HGNC,4317,HGNC,990,,,IncreaseAmount,1,16222309812391171,1.0,{'trrust': 1},
11186,16226,GLI1,BCL2,HGNC,4317,HGNC,990,,,Activation,1,4790455013885992,1.0,{'reach': 1},
11187,16227,GLI1,CASP3,HGNC,4317,HGNC,1504,,,Inhibition,1,33456539860364900,1.0,{'reach': 1},
11188,16228,GLI1,CAV1,HGNC,4317,HGNC,1527,,,Activation,0,-7672069752797585,1.0,{},
11189,16234,GLI1,CDK2,HGNC,4317,HGNC,1771,,,Activation,1,14088468396462314,1.0,{'reach': 1},
11190,16235,GLI1,CTBP2,HGNC,4317,HGNC,2495,,,IncreaseAmount,0,-14125503455711602,1.0,{},
11191,16236,GLI1,CTNNB1,HGNC,4317,HGNC,2514,,,Activation,1,-12764530054624266,1.0,{'eidos': 1},
11192,16237,GLI1,ESR1,HGNC,4317,HGNC,3467,,,Inhibition,1,-11689067320768094,1.0,{'reach': 1},
11193,16238,GLI1,FOXM1,HGNC,4317,HGNC,3818,,,Activation,1,-16663504007662203,1.0,{'reach': 1},
11194,16239,GLI1,FOXM1,HGNC,4317,HGNC,3818,,,IncreaseAmount,1,-9309098028838418,1.0,{'reach': 1},
11195,16240,GLI1,GLI2,HGNC,4317,HGNC,4318,,,Inhibition,1,11277535356077312,1.0,{'reach': 1},
11196,16241,GLI1,GLI2,HGNC,4317,HGNC,4318,,,Activation,1,-24649203638793557,1.0,{'reach': 1},
11197,16242,GLI1,GLI3,HGNC,4317,HGNC,4319,,,Inhibition,1,26955006685519376,1.0,{'reach': 1},
11198,16243,GLI1,MUC5AC,HGNC,4317,HGNC,7515,,,Activation,0,6110709613149432,1.0,{},
11199,16244,GLI1,MUC5AC,HGNC,4317,HGNC,7515,,,IncreaseAmount,1,33526557761045819,1.0,{'trrust': 1},
11200,16246,GLI1,PDGFRA,HGNC,4317,HGNC,8803,,,Activation,1,-31775212828512509,1.0,{'reach': 1},
11201,16250,GLI1,SHH,HGNC,4317,HGNC,10848,,,IncreaseAmount,1,9186667785205446,1.0,{'reach': 1},
11202,16251,GLI1,SHH,HGNC,4317,HGNC,10848,,,Inhibition,1,-21363294445371103,1.0,{'reach': 1},
11203,16252,GLI1,SHH,HGNC,4317,HGNC,10848,,,Activation,1,18758217698823804,1.0,{'sparser': 1},
11204,16254,GLI1,SNAI1,HGNC,4317,HGNC,11128,,,IncreaseAmount,1,-22633161939027096,1.0,{'reach': 1},
11205,16255,GLI1,SNAI1,HGNC,4317,HGNC,11128,,,Activation,1,-7317266174169874,1.0,{'sparser': 1},
11206,16256,GLI1,SOX2,HGNC,4317,HGNC,11195,,,Activation,1,-15183295691232598,1.0,{'reach': 1},
11207,16257,GLI1,SOX2,HGNC,4317,HGNC,11195,,,IncreaseAmount,1,283277705440130,1.0,{'reach': 1},
11208,16258,GLI1,SUFU,HGNC,4317,HGNC,16466,,,Activation,1,-10692853172341139,1.0,{'reach': 1},
11209,16259,GLI1,TP53,HGNC,4317,HGNC,11998,,,Inhibition,1,35896991072139628,1.0,{'eidos': 1},
11210,16260,GLI2,ASCL1,HGNC,4318,HGNC,738,,,Activation,1,18619215354476292,1.0,{'reach': 1},
11211,16261,GLI2,BCL2,HGNC,4318,HGNC,990,,,Activation,1,35818499221623247,1.0,{'reach': 1},
11212,16262,GLI2,GLI1,HGNC,4318,HGNC,4317,,,DecreaseAmount,1,13937061352490821,1.0,{'reach': 1},
11213,16263,GLI2,GLI1,HGNC,4318,HGNC,4317,,,Inhibition,1,13971027870968630,1.0,{'reach': 1},
11214,16264,GLI2,GLI1,HGNC,4318,HGNC,4317,,,Activation,1,3518341327493423,1.0,{'eidos': 1},
11215,16265,GLI2,GLI1,HGNC,4318,HGNC,4317,,,IncreaseAmount,1,32371002642125455,1.0,{'reach': 1},
11216,16266,GLI2,MYOD1,HGNC,4318,HGNC,7611,,,Activation,1,-24267602578338423,1.0,{'reach': 1},
11217,16267,GLI2,PTCH1,HGNC,4318,HGNC,9585,,,IncreaseAmount,1,35295442174585961,1.0,{'reach': 1},
11218,16268,GLI2,PTHLH,HGNC,4318,HGNC,9607,,,Activation,1,-12844999593449865,1.0,{'reach': 1},
11219,16269,GLI2,PTHLH,HGNC,4318,HGNC,9607,,,IncreaseAmount,1,-6665247085978959,1.0,{'reach': 1},
11220,16271,GLI2,SMO,HGNC,4318,HGNC,11119,,,Activation,1,-23062368177748534,1.0,{'reach': 1},
11221,16272,GLI3,GLI1,HGNC,4319,HGNC,4317,,,IncreaseAmount,1,10199449061785442,1.0,{'reach': 1},
11222,16273,GLI3,GLI1,HGNC,4319,HGNC,4317,,,Inhibition,1,-27623628484744131,1.0,{'reach': 1},
11223,16274,GLI3,GLI1,HGNC,4319,HGNC,4317,,,Activation,1,-26853273146766444,1.0,{'reach': 1},
11224,16275,GLI3,GLI2,HGNC,4319,HGNC,4318,,,Inhibition,1,-13854803904339081,1.0,{'reach': 1},
11225,16276,GLI3,PTCH1,HGNC,4319,HGNC,9585,,,IncreaseAmount,0,13272561939459350,1.0,{},
11226,16277,GLI3,SHH,HGNC,4319,HGNC,10848,,,IncreaseAmount,1,-21097634697675105,1.0,{'reach': 1},
11227,16278,GLI3,SHH,HGNC,4319,HGNC,10848,,,Inhibition,1,31505023914917468,1.0,{'reach': 1},
11228,16279,GLI3,SHH,HGNC,4319,HGNC,10848,,,DecreaseAmount,1,24700593059779833,1.0,{'reach': 1},
11229,16280,GLI3,SHH,HGNC,4319,HGNC,10848,,,Activation,1,23505241699734431,1.0,{'reach': 1},
11230,16281,GLI3,TNFRSF10A,HGNC,4319,HGNC,11904,,,DecreaseAmount,1,-207660153817252,1.0,{'reach': 1},
11231,16282,GLIPR1,MYC,HGNC,17001,HGNC,7553,,,Inhibition,0,-31201353216455235,1.0,{},
11232,16285,GLIS3,NEUROG3,HGNC,28510,HGNC,13806,,,Activation,1,-12835708905178087,1.0,{'reach': 1},
11233,16286,GLIS3,NEUROG3,HGNC,28510,HGNC,13806,,,IncreaseAmount,1,13649874555605653,1.0,{'reach': 1},
11234,16287,GLP1R,ADIPOQ,HGNC,4324,HGNC,13633,,,IncreaseAmount,1,-14887032482002040,1.0,{'reach': 1},
11235,16288,GLP1R,BAAT,HGNC,4324,HGNC,932,,,Activation,1,-33452159113943211,1.0,{'reach': 1},
11236,16289,GLP1R,CALCA,HGNC,4324,HGNC,1437,,,Activation,1,-7723710915049741,1.0,{'reach': 1},
11237,16292,GLP1R,IL33,HGNC,4324,HGNC,16028,,,Inhibition,1,-9625164310481728,1.0,{'reach': 1},
11238,16293,GLP1R,INS,HGNC,4324,HGNC,6081,,,Activation,1,12971752201049064,1.0,{'reach': 1},
11239,16294,GLP1R,INS,HGNC,4324,HGNC,6081,,,IncreaseAmount,1,-6353136335784585,1.0,{'reach': 1},
